,EPPO_CODE,EFSA_PHT,NCBI_TAXID,preferred_name,synonym,re,ds_language,match_language
1243,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,afido vector de la tristeza en cítricos,afido vector de la tristeza en cítricos,es,
1244,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,piojo de los cítricos,piojo de los cítricos,es,
1245,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,pulgón café de los cítricos,pulgón café de los cítricos,es,
1246,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,pulgón citricida,pulgón citricida,es,
1247,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,pulgón de la tristeza,pulgón de la tristeza,es,
1248,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,pulgón de los citrus,pulgón de los citrus,es,
1249,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,pulgão-preto-da-laranjeira,pulgão-preto-da-laranjeira,pt,
1250,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,pulgão-preto-da-laranjeira,pulgão-preto-da-laranjeira,pt,
1251,TOXOCI,,ncbi:223852,Aphis citricidus,pulgão preto dos citros,,pt,
1252,TOXOCI,ToxopteraCitricida-PHT,ncbi:223852,Aphis citricidus,mikan-kuro-aburamusi,mikan-kuro-aburamusi,ja,
1253,TRIZER,,,Trioza erytreae,African citrus psyllid,,en,
1254,TRIZER,TriozaErytreae-PHT,,Trioza erytreae,citrus psylla,citrus psylla,en,
1255,TRIZER,TriozaErytreae-PHT,,Trioza erytreae,citrus psyllid,citrus psyllid,en,
1256,TRIZER,,,Trioza erytreae,two-spotted citrus psyllid,,en,
1257,TRIZER,,,Trioza erytreae,ostafrikanischer Citrusblattfloh,,de,
1258,TRIZER,,,Trioza erytreae,ostafrikanischer Zitrusblattfloh,,de,
1259,TRIZER,TriozaErytreae-PHT,,Trioza erytreae,psylle des agrumes,psylle des agrumes,fr,
1260,TRIZER,TriozaErytreae-PHT,,Trioza erytreae,psila africana de los cítricos,psila africana de los c\wtricos,es,
1261,1POMAG,,ncbi:72702,Pomacea,nan,,,
1262,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,pine wilt disease,pine wilt disease,en,
1263,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,pine wood nematode,pine wood nematode,en,
1264,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,pinewood nematode,pinewood nematode,en,
1265,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,Kiefernholznematode,Kiefernholznematode,de,
1266,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,dépérissement des pins,d\wp\wrissement des pins,fr,
1267,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,nématode du bois de pin,n\wmatode du bois de pin,fr,
1268,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,nématode du pin,n\wmatode du pin,fr,
1269,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,nematodo de la madera del pino,nematodo de la madera del pino,es,
1270,BURSXY,,ncbi:6326,Bursaphelenchus xylophilus,nematode del pino,,it,
1271,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,dennenhoutnematode,dennenhoutnematode,nl,
1272,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,nemátode da madeira do pinheiro,nem\wtode da madeira do pinheiro,pt,
1273,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,tallvedsnematod,tallvedsnematod,sv,
1274,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,tallvedsnematod,tallvedsnematod,sv,
1275,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,сосновая древесная нематода,сосновая древесная нематода,ru,
1276,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,сосновая стволовая нематода,сосновая стволовая нематода,ru,
1277,BURSXY,,ncbi:6326,Bursaphelenchus xylophilus,Сосновая стволовая нематода,,ru,
1278,BURSXY,BursaphelenchusXylophilus-PHT,ncbi:6326,Bursaphelenchus xylophilus,węgorek sosnowiec,w\wgorek sosnowiec,pl,
1279,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,pale potato cyst nematode,pale potato cyst nematode,en,
1280,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,white potato cyst nematode,white potato cyst nematode,en,
1281,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,cremefarbenes Kartoffelzystenälchen,cremefarbenes Kartoffelzysten\wlchen,de,
1282,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,weißer Kartoffelnematode,weißer Kartoffelnematode,de,
1283,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,nématode blanc de la pomme de terre,n\wmatode blanc de la pomme de terre,fr,
1284,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,nematodo quiste blanco de la papa,nematodo quiste blanco de la papa,es,
1285,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,nemátode de quisto da batateira,nem\wtode de quisto da batateira,pt,
1286,HETDPA,GloboderaPallida-PHT,ncbi:36090,Globodera pallida,Бледная картофельная нематода,Бледная картофельная нематода,ru,
1287,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,golden nematode,golden nematode,en,
1288,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,golden potato nematode,golden potato nematode,en,
1289,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,potato cyst nematode,potato cyst nematode,en,
1290,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,yellow potato cyst nematode,yellow potato cyst nematode,en,
1291,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,goldfarbenes Kartoffelzystenälchen,goldfarbenes Kartoffelzysten\wlchen,de,
1292,HETDRO,,ncbi:31243,Globodera rostochiensis,Kartoffelälchen,,de,
1293,HETDRO,,ncbi:31243,Globodera rostochiensis,Kartoffelnematode,,de,
1294,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,anguillule à kyste de la pomme de terre,anguillule \w kyste de la pomme de terre,fr,
1295,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,anguillule des racines de la pomme de terre,anguillule des racines de la pomme de terre,fr,
1296,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,nématode doré de la pomme de terre,n\wmatode dor\w de la pomme de terre,fr,
1297,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,nematodo dorado de la patata,nematodo dorado de la patata,es,
1298,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,anguillula della patata,anguillula della patata,it,
1299,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,aardappelcystenaaltje,aardappelcystenaaltje,nl,
1300,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,nemátode dourado da batateira,nem\wtode dourado da batateira,pt,
1301,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,nematóide-dourado-da-batata,nematóide-dourado-da-batata,pt,
1302,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,potatiscystnematod,potatiscystnematod,sv,
1303,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,золотистая картофельная нематода,золотистая картофельная нематода,ru,
1304,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,Золотистая картофельная нематода,Золотистая картофельная нематода,ru,
1305,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,kartoffelal,kartoffelal,da,
1306,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,kartottelcystenematod,kartottelcystenematod,da,
1307,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,potetcystenematode,potetcystenematode,no,
1308,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,peruna-ankeroinen,peruna-ankeroinen,fi,
1309,HETDRO,GloboderaRostochiensis-PHT,ncbi:31243,Globodera rostochiensis,nematode sibsamini,nematode sibsamini,fa,
1310,MELGCH,,ncbi:59747,Meloidogyne chitwoodi,Columbia root-knot nematode,,en,
1311,MELGCH,,ncbi:59747,Meloidogyne chitwoodi,nématode cécidogène du Columbia,,fr,
1312,MELGCH,MeloidogyneChitwoodi-PHT,ncbi:59747,Meloidogyne chitwoodi,Колумбийская галловая нематода,Колумбийская галловая нематода,ru,
1313,MELGFA,,ncbi:71801,Meloidogyne fallax,false Columbia root-knot nematode,,en,
1314,MELGFA,MeloidogyneFallax-PHT,ncbi:71801,Meloidogyne fallax,bedrieglijk maiswortelknobbel nematode,bedrieglijk maiswortelknobbel nematode,nl,
1315,MELGFA,,ncbi:71801,Meloidogyne fallax,Ложная колумбийская галловая нематода,,ru,
1316,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,bacco 22A disease,bacco 22A disease,en,
1317,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,flavescence dorée of grapevine,flavescence dor\we of grapevine,en,
1318,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,flavescence dorée de la vigne,flavescence dor\we de la vigne,fr,
1319,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,rougeau,rougeau,fr,
1320,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,flavescencia dorada de la vid,flavescencia dorada de la vid,es,
1321,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,flavescenza dorata de la vite,flavescenza dorata de la vite,it,
1322,PHYP64,GrapevineFlavescence-PHT,,Grapevine flavescence dorée phytoplasma,Фитоплазма золотистого пожелтения винограда,Фитоплазма золотистого пожелтения винограда,ru,
1323,TOLCND,,ncbi:223347,Tomato leaf curl New Delhi virus,nan,,,
1324,LIBEAF,,,'Candidatus Liberibacter africanus',Citrus greening bacterium (heat-sensitive strain),,,
1325,LIBEAF,,,'Candidatus Liberibacter africanus',Liberibacter africanum,,,
1326,LIBEAF,,ncbi:34020,Candidatus Liberibacter africanus,Liberibacter africanus,,,
1327,LIBEAM,,,'Candidatus Liberibacter americanus',Liberibacter americanus,,,
1328,LIBEAS,,,'Candidatus Liberibacter asiaticus',Citrus greening bacterium (heat-tolerant strain),,,
1329,LIBEAS,,,'Candidatus Liberibacter asiaticus',Liberibacter asiaticum,,,
1330,LIBEAS,,ncbi:34021,Candidatus Liberibacter asiaticus,Liberibacter asiaticus,,,
1331,CORBFL,,ncbi:2035,Curtobacterium flaccumfaciens,Bacterium flaccumfaciens,,,
1332,CORBFL,,ncbi:2035,Curtobacterium flaccumfaciens,Corynebacterium flaccumfaciens,,,
1333,CORBFL,,ncbi:138532,Curtobacterium flaccumfaciens pv. flaccumfaciens,Corynebacterium flaccumfaciens pv. flaccumfaciens,,,
1334,CORBFL,,ncbi:2035,Curtobacterium flaccumfaciens,Phytomonas flaccumfaciens,,,
1335,CORBFL,,ncbi:2035,Curtobacterium flaccumfaciens,Pseudomonas flaccumfaciens,,,
1336,ERWIST,,ncbi:66271,Pantoea stewartii subsp. stewartii,Aplanobacter stewartii,,,
1337,ERWIST,,ncbi:66271,Pantoea stewartii subsp. stewartii,Bacterium stewartii,,,
1338,ERWIST,,ncbi:66271,Pantoea stewartii subsp. stewartii,Erwinia stewartii,,,
1339,ERWIST,,ncbi:66271,Pantoea stewartii subsp. stewartii,Pseudomonas stewartii,,,
1340,ERWIST,,ncbi:66271,Pantoea stewartii subsp. stewartii,Xanthomonas stewartii,,,
1341,RALSPS,,,Ralstonia pseudosolanacearum,nan,,,
1342,RALSSC,,,Ralstonia syzygii subsp. celebesensis,nan,,,
1343,RALSSI,,,Ralstonia syzygii subsp. indonesiensis,nan,,,
1344,XANTOR,,ncbi:64187,Xanthomonas oryzae pv. oryzae,Bacillus oryzae,,,
1345,XANTOR,,ncbi:64187,Xanthomonas oryzae pv. oryzae,Bacterium oryzae,,,
1346,XANTOR,,ncbi:64187,Xanthomonas oryzae pv. oryzae,Phytomonas oryzae,,,
1347,XANTOR,,ncbi:64187,Xanthomonas oryzae pv. oryzae,Pseudomonas oryzae,,,
1348,XANTOR,,ncbi:64187,Xanthomonas oryzae pv. oryzae,Xanthomonas campestris pv. oryzae,,,
1349,XANTOR,,ncbi:64187,Xanthomonas oryzae pv. oryzae,Xanthomonas kresek,,,
1350,XANTTO,,ncbi:129394,Xanthomonas oryzae pv. oryzicola,Xanthomonas campestris pv. oryzicola,,,
1351,XANTTO,,ncbi:129394,Xanthomonas oryzae pv. oryzicola,Xanthomonas oryzicola,,,
1352,XANTTO,,ncbi:129394,Xanthomonas oryzae pv. oryzicola,Xanthomonas translucens f. sp. oryzicola,,,
1353,XANTAU,,ncbi:189395,Xanthomonas axonopodis pv. aurantifolii,Xanthomonas axonopodis pv. aurantifolii,,,
1354,XANTAU,,ncbi:76802,Xanthomonas citri pv. aurantifolii,Xanthomonas campestris pv. aurantifolii,,,
1355,XANTAU,,ncbi:76802,Xanthomonas citri pv. aurantifolii,Xanthomonas citri f. sp. aurantifolia,,,
1356,XANTAU,,ncbi:76802,Xanthomonas citri pv. aurantifolii,Xanthomonas fuscans subsp. aurantifolii,,,
1357,XANTCI,,ncbi:346,Xanthomonas citri,Xanthomonas axonopodis pv. citri,,,
1358,XANTCI,,ncbi:76802,Xanthomonas citri pv. aurantifolii,Xanthomonas campestris pv. citri,,,
1359,XANTCI,,ncbi:346,Xanthomonas citri,Xanthomonas citri,,,
1360,XANTCI,,,Xanthomonas citri pv. citri,Xanthomonas citri subsp. citri,,,
1361,CRSPAN,,,Anisogramma anomala,Apioporthe anomala,,,
1362,CRSPAN,,,Anisogramma anomala,Cryptosporella anomala,,,
1363,DIBOMO,,ncbi:191326,Apiosporina morbosa,Botryosphaeria morbosa,,,
1364,DIBOMO,,ncbi:191326,Apiosporina morbosa,Cucurbitaria morbosa,,,
1365,DIBOMO,,ncbi:191326,Apiosporina morbosa,Dibotryon morbosum,,,
1366,DIBOMO,,ncbi:191326,Apiosporina morbosa,Otthia morbosa,,,
1367,DIBOMO,,ncbi:191326,Apiosporina morbosa,Plowrightia morbosa,,,
1368,DIBOMO,,ncbi:191326,Apiosporina morbosa,Sphaeria morbosa,,,
1369,1ATRPG,,,Atropellis,nan,,,
1370,PHYOPI,,,Botryosphaeria kuwatsukai,Botryosphaeria berengeriana f. sp. pyricola,,,
1371,PHYOPI,,,Botryosphaeria kuwatsukai,Guignardia pyricola,,,
1372,PHYOPI,,,Botryosphaeria kuwatsukai,Macrophoma kuwatsukai,,,
1373,PHYOPI,,,Botryosphaeria kuwatsukai,Macrophoma pyrorum,,,
1374,PHYOPI,,,Botryosphaeria kuwatsukai,Physalospora pyricola,,,
1375,CERAFA,,,Bretziella fagacearum,Ceratocystis fagacearum,,,
1376,CERAFA,,,Bretziella fagacearum,Chalara quercina,,,
1377,CERAFA,,,Bretziella fagacearum,Endoconidiophora fagacearum,,,
1378,CERAFA,,,Bretziella fagacearum,Thielaviopsis quercina,,,
1379,CHMYAR,,ncbi:60202,Chrysomyxa arctostaphyli,Melampsoropsis arctostaphyli,,,
1380,CHMYAR,,ncbi:60202,Chrysomyxa arctostaphyli,Peridermium coloradense,,,
1381,1CRONG,,ncbi:199307,Endocronartium,Endocronartium,,,
1382,ENDCPI,,,Cronartium pini,Endocronartium pini,,,
1383,ENDCPI,,ncbi:33189,Cronartium flaccidum,Peridermium pini,,,
1384,CRONRI,,ncbi:27354,Cronartium ribicola,Peridermium strobi,,,
1385,CERAVI,,,Davidsoniella virescens,Ceratocystis virescens,,,
1386,CERAVI,,,Davidsoniella virescens,Endoconidiophora virescens,,,
1387,CERAVI,,,Davidsoniella virescens,Ophiostoma virescens,,,
1388,ELSIAU,,ncbi:40998,Elsinoe australis,Elsinoe australis,,,
1389,ELSIAU,,ncbi:40998,Elsinoe australis,Sphaceloma australis,,,
1390,ELSIAU,,,Elsinoë australis,Sphaceloma fawcettii var. viscosa,,,
1391,ELSICI,,,Elsinoë citricola,Elsinoe citricola,,,
1392,ELSIFA,,ncbi:40997,Elsinoe fawcettii,Elsinoe fawcettii,,,
1393,ELSIFA,,,Elsinoë fawcettii,Ramularia scabiosa,,,
1394,ELSIFA,,,Elsinoë fawcettii,Sphaceloma citri,,,
1395,ELSIFA,,ncbi:40997,Elsinoe fawcettii,Sphaceloma fawcettii,,,
1396,ELSIFA,,,Elsinoë fawcettii,Sphaceloma fawcettii var. scabiosa,,,
1397,ELSIFA,,,Elsinoë fawcettii,Sporotrichum citri,,,
1398,FUSAAL,,ncbi:72712,Fusarium oxysporum f. sp. albedinis,Cylindrophora albedinis,,,
1399,FUSAAL,,ncbi:72712,Fusarium oxysporum f. sp. albedinis,Fusarium albedinis,,,
1400,GUIGLA,,ncbi:121618,Neofusicoccum laricinum,Botryosphaeria laricina,,,
1401,GUIGLA,,ncbi:121618,Neofusicoccum laricinum,Guignardia laricina,,,
1402,GUIGLA,,ncbi:121618,Neofusicoccum laricinum,Physalospora laricina,,,
1403,1GYMNG,,ncbi:5265,Gymnosporangium,Roestelia,,,
1404,GYMNCF,,ncbi:5266,Gymnosporangium clavariiforme,Tremella clavariiformis,,,
1405,GYMNCO,,,Gymnosporangium confusum,Gymnosporangium mespili,,,
1406,GYMNCO,,,Gymnosporangium confusum,Gymnosporangium oxycedri,,,
1407,GYMNCO,,,Gymnosporangium confusum,Gymnosporangium tauricum,,,
1408,GYMNCR,,ncbi:190631,Gymnosporangium cornutum,Aecidium cornutum,,,
1409,GYMNFU,,ncbi:190632,Gymnosporangium sabinae,Gymnosporangium fuscum,,,
1410,GYMNTR,,,Gymnosporangium tremelloides,Gymnosporangium mali-tremelloides,,,
1411,PHELSU,,ncbi:175648,Coniferiporia sulphurascens,Inonotus sulphurascens,,,
1412,PHELSU,,ncbi:175648,Coniferiporia sulphurascens,Phellinidium sulphurascens,,,
1413,PHELSU,,ncbi:175648,Coniferiporia sulphurascens,Phellinus sulphurascens,,,
1414,INONWE,,ncbi:135589,Coniferiporia weirii,Fomitiporia weirii,,,
1415,INONWE,,ncbi:135589,Coniferiporia weirii,Inonotus weirii,,,
1416,INONWE,,ncbi:135589,Coniferiporia weirii,Phellinidium weirii,,,
1417,INONWE,,ncbi:135589,Coniferiporia weirii,Phellinus weirii,,,
1418,INONWE,,ncbi:135589,Coniferiporia weirii,Poria weirii,,,
1419,MELMFA,,,Melampsora farlowii,Chrysomyxa farlowii,,,
1420,MELMFA,,,Melampsora farlowii,Necium farlowii,,,
1421,MELMMT,,,Melampsora medusae f. sp. tremuloidis,Melampsora medusae f. sp. tremuloidae,,,
1422,MELMMT,,,Melampsora medusae f. sp. tremuloidis,Melampsora medusae f. sp. tremuloides,,,
1423,MYCOLL,,,Mycodiella laricis-leptolepidis,Mycosphaerella larici-leptolepis,,,
1424,MYCOLL,,,Mycodiella laricis-leptolepidis,Mycosphaerella laricis-leptolepidis,,,
1425,MYCOLL,,,Mycodiella laricis-leptolepidis,Phoma yano-kubotae,,,
1426,PHOMAN,,,Stagonosporopsis andigena,Phoma andigena,,,
1427,PHOMAN,,,Stagonosporopsis andigena,Phoma andina,,,
1428,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,Guignardia citricarpa,,,
1429,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,Phoma citricarpa,,,
1430,GUIGCI,,ncbi:55181,Phyllosticta citricarpa,Phyllostictina citricarpa,,,
1431,PHYSSL,,,Phyllosticta solitaria,nan,,,
1432,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Ozonium omnivorum,,,
1433,PHMPOM,,ncbi:231936,Phymatotrichopsis omnivora,Phymatotrichum omnivorum,,,
1434,PHYTRA,,ncbi:164328,Phytophthora ramorum,nan,,,
1435,CERCAN,,ncbi:133175,Pseudocercospora angolensis,Cercospora angolensis,,,
1436,CERCAN,,ncbi:133175,Pseudocercospora angolensis,Phaeoramularia angolensis,,,
1437,CERCAN,,ncbi:133175,Pseudocercospora angolensis,Pseudophaeoramularia angolensis,,,
1438,CERSPD,,,Pseudocercospora pini-densiflorae,Cercoseptoria pini-densiflorae,,,
1439,CERSPD,,,Pseudocercospora pini-densiflorae,Cercospora pini-densiflorae,,,
1440,CERSPD,,,Pseudocercospora pini-densiflorae,Mycosphaerella gibsonii,,,
1441,PUCCPT,,,Puccinia pittieriana,nan,,,
1442,SEPTLM,,,Septoria malagutii,Septoria lycopersici strain A,,,
1443,SEPTLM,,,Septoria malagutii,Septoria lycopersici var. malagutii,,,
1444,MYCOPP,,ncbi:85929,Sphaerulina musiva,Davidiella populorum,,,
1445,MYCOPP,,ncbi:85929,Sphaerulina musiva,Mycosphaerella populorum,,,
1446,MYCOPP,,ncbi:85929,Sphaerulina musiva,Septoria musiva,,,
1447,GNOMUL,,,Stegophora ulmea,Asteroma ulmeum,,,
1448,GNOMUL,,,Stegophora ulmea,Cylindrosporella ulmea,,,
1449,GNOMUL,,,Stegophora ulmea,Dothidella ulmea,,,
1450,GNOMUL,,,Stegophora ulmea,Gloeosporium ulmeum,,,
1451,GNOMUL,,,Stegophora ulmea,Gloeosporium ulmicola,,,
1452,GNOMUL,,,Stegophora ulmea,Gnomonia ulmea,,,
1453,GNOMUL,,,Stegophora ulmea,Lambro ulmea,,,
1454,GNOMUL,,,Stegophora ulmea,Sphaeria ulmea,,,
1455,THPHSO,,ncbi:241770,Thecaphora solani,Angiosorus solani,,,
1456,NEOVIN,,ncbi:43049,Tilletia indica,Neovossia indica,,,
1457,VENTNA,,ncbi:86259,Venturia nashicola,nan,,,
1458,1ACLRG,,,Acleris,nan,,,
1459,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,Acrobasis pyrivorella,Acrobasis pyrivorella,,
1460,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,Eurhodope pyrivorella,Eurhodope pyrivorella,,
1461,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,Nephopterix pyrivorella,Nephopterix pyrivorella,,
1462,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,Numonia pyrivora,Numonia pyrivora,,
1463,NUMOPI,,,Acrobasis pirivorella,Numonia pyrivorella,,,
1464,NUMOPI,NumoniaPyrivorella-PHT,,Acrobasis pirivorella,Rhodophaea pyrivorella,Rhodophaea pyrivorella,,
1465,AGRLAX,,,Agrilus anxius,Agrilus gravis,,,
1466,AGRLAX,,,Agrilus anxius,Agrilus torpidus,,,
1467,AGRLPL,,ncbi:224129,Agrilus planipennis,Agrilus marcopoli,,,
1468,AGRLPL,,ncbi:224129,Agrilus planipennis,Agrilus marcopoli ulmi,,,
1469,ALECCT,,,Aleurocanthus citriperdus,Aleurocanthus cameroni,,,
1470,ALECWO,,,Aleurocanthus woglumi,Aleurocanthus formosana,,,
1471,ALECWO,,,Aleurocanthus woglumi,Aleurocanthus punjabensis,,,
